Recensement agricole 2020; ; ; ; ; ; ; 
Référentiel géographique : France  par Commune 2020; ; ; ; ; ; ; 
Code;Libellé;Nombre d’exploitations avec des vaches laitières, 2020;Nombre d’exploitations avec des vaches laitières, 2020 - estimation (*=oui);Nombre moyen de vaches nourrices par exploitation, 2020;Nombre moyen de vaches nourrices par exploitation, 2020 - estimation (*=oui);Nombre moyen de vaches laitières par exploitation, 2020;Nombre moyen de vaches laitières par exploitation, 2020 - estimation (*=oui);Nombre de vaches laitières, 2020;Nombre de vaches laitières, 2020 - estimation (*=oui);Nombre de vaches nourrices, 2020;Nombre de vaches nourrices, 2020 - estimation (*=oui);Nombre d’exploitations avec des vaches nourrices, 2020;Nombre d’exploitations avec des vaches nourrices, 2020 - estimation (*=oui)
76627;Saint-Nicolas-de-la-Taille;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76628;Saint-Ouen-du-Breuil;3;;0;;56;;169;;0;;0;
76629;Saint-Ouen-le-Mauger;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76630;Saint-Ouen-sous-Bailly;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76631;Saint-Paër;6;;31;;82;;491;;217;;7;
76632;Saint-Pierre-Bénouville;N/A - secret statistique;;18;;N/A - secret statistique;;N/A - secret statistique;;70;;4;
76634;Saint-Pierre-de-Manneville;N/A - secret statistique;;47;;N/A - secret statistique;;N/A - secret statistique;;142;;3;
76635;Saint-Pierre-des-Jonquières;N/A - secret statistique;;25;;N/A - secret statistique;;N/A - secret statistique;;101;;4;
76636;Saint-Pierre-de-Varengeville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76637;Saint-Pierre-en-Port;0;;0;;0;;0;;0;;0;
76638;Saint-Pierre-en-Val;0;;0;;0;;0;;0;;0;
76640;Saint-Pierre-lès-Elbeuf;0;;0;;0;;0;;0;;0;
76641;Saint-Pierre-le-Vieux;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76642;Saint-Pierre-le-Viger;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
76644;Saint-Rémy-Boscrocourt;N/A - secret statistique;;26;;N/A - secret statistique;;N/A - secret statistique;;158;;6;
76645;Saint-Riquier-en-Rivière;0;*;N/A - secret statistique;*;0;*;0;*;N/A - secret statistique;*;N/A - secret statistique;*
76646;Saint-Riquier-ès-Plains;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76647;Saint-Romain-de-Colbosc;N/A - secret statistique;;21;;N/A - secret statistique;;N/A - secret statistique;;63;;3;
76648;Saint-Saëns;3;;44;;74;;221;;177;;4;
76649;Saint-Saire;4;;62;;94;;376;;311;;5;
76650;Saint-Sauveur-d'Émalleville;4;;N/A - secret statistique;;104;;416;;N/A - secret statistique;;N/A - secret statistique;
76651;Saint-Sylvain;0;;23;;0;;0;;68;;3;
76652;Saint-Vaast-d'Équiqueville;0;;39;;0;;0;;118;;3;
76653;Saint-Vaast-Dieppedalle;5;;37;;77;;385;;112;;3;
76654;Saint-Vaast-du-Val;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76655;Saint-Valery-en-Caux;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76656;Saint-Victor-l'Abbaye;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76657;Saint-Vigor-d'Ymonville;N/A - secret statistique;;12;;N/A - secret statistique;;N/A - secret statistique;;37;;3;
76658;Saint-Vincent-Cramesnil;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76660;Sandouville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76662;Sassetot-le-Malgardé;0;;55;;0;;0;;166;;3;
76663;Sassetot-le-Mauconduit;N/A - secret statistique;;12;;N/A - secret statistique;;N/A - secret statistique;;36;;3;
76664;Sasseville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76665;Sauchay;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76666;Saumont-la-Poterie;10;;40;;72;;720;;438;;11;
76667;Sauqueville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76668;Saussay;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;3;
76669;Sausseuzemare-en-Caux;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
76670;Senneville-sur-Fécamp;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76671;Sept-Meules;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76672;Serqueux;N/A - secret statistique;;25;;N/A - secret statistique;;N/A - secret statistique;;76;;3;
76673;Servaville-Salmonville;0;;37;;0;;0;;186;;5;
76675;Sierville;5;;27;;52;;258;;240;;9;
76676;Sigy-en-Bray;12;;34;;71;;847;;584;;17;
76677;Smermesnil;5;;28;;71;;355;;195;;7;
76678;Sommery;3;;24;;76;;229;;142;;6;
76679;Sommesnil;3;;N/A - secret statistique;;66;;199;;N/A - secret statistique;;N/A - secret statistique;
76680;Sorquainville;3;;N/A - secret statistique;;62;;187;;N/A - secret statistique;;N/A - secret statistique;
76681;Sotteville-lès-Rouen;0;;0;;0;;0;;0;;0;
76682;Sotteville-sous-le-Val;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76683;Sotteville-sur-Mer;0;;24;;0;;0;;73;;3;
76684;Tancarville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76685;Thérouldeville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76686;Theuville-aux-Maillots;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76688;Thiergeville;3;;N/A - secret statistique;;62;;186;;N/A - secret statistique;;N/A - secret statistique;
76689;Thiétreville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76690;Thil-Manneville;0;;0;;0;;0;;0;;0;
76691;Le Thil-Riberpré;6;;20;;69;;416;;118;;6;
76692;Thiouville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76693;Le Tilleul;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76694;Tocqueville-en-Caux;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76695;Tocqueville-les-Murs;N/A - secret statistique;*;25;*;N/A - secret statistique;*;N/A - secret statistique;*;99;*;4;*
76697;Torcy-le-Grand;N/A - secret statistique;;36;;N/A - secret statistique;;N/A - secret statistique;;107;;3;
76698;Torcy-le-Petit;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76699;Le Torp-Mesnil;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76700;Tôtes;N/A - secret statistique;;24;;N/A - secret statistique;;N/A - secret statistique;;73;;3;
76702;Touffreville-la-Corbeline;N/A - secret statistique;;52;;N/A - secret statistique;;N/A - secret statistique;;206;;4;
76703;Touffreville-sur-Eu;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76705;Tourville-la-Rivière;0;;0;;0;;0;;0;;0;
76706;Tourville-les-Ifs;3;;0;;58;;175;;0;;0;
76707;Tourville-sur-Arques;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76708;Toussaint;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76709;Le Trait;0;;0;;0;;0;;0;;0;
76710;Trémauville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76711;Le Tréport;N/A - secret statistique;;52;;N/A - secret statistique;;N/A - secret statistique;;206;;4;
76712;La Trinité-du-Mont;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76714;Les Trois-Pierres;N/A - secret statistique;;29;;N/A - secret statistique;;N/A - secret statistique;;87;;3;
76715;Trouville;5;;25;;65;;326;;100;;4;
76716;Turretot;4;;14;;86;;342;;42;;3;
76717;Val-de-la-Haye;0;;0;;0;;0;;0;;0;
76718;Valliquerville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76719;Valmont;0;;0;;0;;0;;0;;0;
76720;Varengeville-sur-Mer;0;*;N/A - secret statistique;*;0;*;0;*;N/A - secret statistique;*;N/A - secret statistique;*
76721;Varneville-Bretteville;N/A - secret statistique;;18;;N/A - secret statistique;;N/A - secret statistique;;73;;4;
76723;Vassonville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76724;Vatierville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76725;Vattetot-sous-Beaumont;5;;N/A - secret statistique;;94;;471;;N/A - secret statistique;;N/A - secret statistique;
76726;Vattetot-sur-Mer;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76727;Vatteville-la-Rue;N/A - secret statistique;;28;;N/A - secret statistique;;N/A - secret statistique;;165;;6;
76728;La Vaupalière;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76730;Veauville-lès-Quelles;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76731;Vénestanville;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76732;Butot-Vénesville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76733;Ventes-Saint-Rémy;0;;29;;0;;0;;86;;3;
76734;Vergetot;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76735;Veules-les-Roses;0;;0;;0;;0;;0;;0;
76736;Veulettes-sur-Mer;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76737;Vibeuf;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76738;Vieux-Manoir;N/A - secret statistique;;38;;N/A - secret statistique;;N/A - secret statistique;;115;;3;
76739;Vieux-Rouen-sur-Bresle;5;;33;;57;;285;;228;;7;
76740;La Vieux-Rue;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76741;Villainville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76743;Villers-Écalles;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76744;Villers-sous-Foucarmont;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76745;Villy-sur-Yères;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76746;Vinnemerville;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76747;Virville;4;;N/A - secret statistique;;79;;315;;N/A - secret statistique;;N/A - secret statistique;
76748;Vittefleur;0;;0;;0;;0;;0;;0;
76749;Wanchy-Capval;5;;49;;78;;392;;535;;11;
76750;Yainville;0;;0;;0;;0;;0;;0;
76751;Yébleron;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76752;Yerville;N/A - secret statistique;;35;;N/A - secret statistique;;N/A - secret statistique;;175;;5;
76753;Ymare;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
76754;Yport;0;;0;;0;;0;;0;;0;
76755;Ypreville-Biville;5;;N/A - secret statistique;;94;;470;;N/A - secret statistique;;N/A - secret statistique;
76756;Yquebeuf;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
76757;Yvecrique;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76758;Yvetot;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
76759;Yville-sur-Seine;N/A - secret statistique;*;N/A - secret statistique;*;N/A - secret statistique;*;N/A - secret statistique;*;N/A - secret statistique;*;N/A - secret statistique;*
77001;Achères-la-Forêt;0;;0;;0;;0;;0;;0;
77002;Amillis;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77003;Amponville;0;;0;;0;;0;;0;;0;
77004;Andrezel;0;;0;;0;;0;;0;;0;
77005;Annet-sur-Marne;0;;0;;0;;0;;0;;0;
77006;Arbonne-la-Forêt;0;;0;;0;;0;;0;;0;
77007;Argentières;0;;0;;0;;0;;0;;0;
77008;Armentières-en-Brie;0;;0;;0;;0;;0;;0;
77009;Arville;0;;0;;0;;0;;0;;0;
77010;Aubepierre-Ozouer-le-Repos;0;;0;;0;;0;;0;;0;
77011;Aufferville;0;;0;;0;;0;;0;;0;
77012;Augers-en-Brie;0;;0;;0;;0;;0;;0;
77013;Aulnoy;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77014;Avon;0;;0;;0;;0;;0;;0;
77015;Baby;0;;0;;0;;0;;0;;0;
77016;Bagneaux-sur-Loing;0;;0;;0;;0;;0;;0;
77018;Bailly-Romainvilliers;0;;0;;0;;0;;0;;0;
77019;Balloy;0;;0;;0;;0;;0;;0;
77020;Bannost-Villegagnon;0;;0;;0;;0;;0;;0;
77021;Barbey;0;;0;;0;;0;;0;;0;
77022;Barbizon;0;;0;;0;;0;;0;;0;
77023;Barcy;0;;0;;0;;0;;0;;0;
77024;Bassevelle;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
77025;Bazoches-lès-Bray;0;;0;;0;;0;;0;;0;
77026;Beauchery-Saint-Martin;0;;0;;0;;0;;0;;0;
77027;Beaumont-du-Gâtinais;0;;0;;0;;0;;0;;0;
77029;Beauvoir;0;;0;;0;;0;;0;;0;
77030;Bellot;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
77031;Bernay-Vilbert;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77032;Beton-Bazoches;0;;0;;0;;0;;0;;0;
77033;Bezalles;0;;0;;0;;0;;0;;0;
77034;Blandy;0;;0;;0;;0;;0;;0;
77035;Blennes;0;;0;;0;;0;;0;;0;
77036;Boisdon;0;;0;;0;;0;;0;;0;
77037;Bois-le-Roi;0;;0;;0;;0;;0;;0;
77038;Boissettes;0;;0;;0;;0;;0;;0;
77039;Boissise-la-Bertrand;0;;0;;0;;0;;0;;0;
77040;Boissise-le-Roi;0;;0;;0;;0;;0;;0;
77041;Boissy-aux-Cailles;0;;0;;0;;0;;0;;0;
77042;Boissy-le-Châtel;0;;0;;0;;0;;0;;0;
77043;Boitron;0;;0;;0;;0;;0;;0;
77044;Bombon;0;;0;;0;;0;;0;;0;
77045;Bougligny;0;;0;;0;;0;;0;;0;
77046;Boulancourt;0;;0;;0;;0;;0;;0;
77047;Bouleurs;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77048;Bourron-Marlotte;0;;0;;0;;0;;0;;0;
77049;Boutigny;N/A - secret statistique;*;0;*;N/A - secret statistique;*;N/A - secret statistique;*;0;*;0;*
77050;Bransles;0;;0;;0;;0;;0;;0;
77051;Bray-sur-Seine;0;;0;;0;;0;;0;;0;
77052;Bréau;0;;0;;0;;0;;0;;0;
77053;Brie-Comte-Robert;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;;N/A - secret statistique;
77054;La Brosse-Montceaux;0;*;0;*;0;*;0;*;0;*;0;*
77055;Brou-sur-Chantereine;0;;0;;0;;0;;0;;0;
77056;Burcy;0;;0;;0;;0;;0;;0;
77057;Bussières;0;;0;;0;;0;;0;;0;
77058;Bussy-Saint-Georges;0;;0;;0;;0;;0;;0;
77059;Bussy-Saint-Martin;0;;0;;0;;0;;0;;0;
77060;Buthiers;0;;0;;0;;0;;0;;0;
77061;Cannes-Écluse;0;;0;;0;;0;;0;;0;
77062;Carnetin;0;;0;;0;;0;;0;;0;
77063;La Celle-sur-Morin;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77065;Cély;0;;0;;0;;0;;0;;0;
77066;Cerneux;0;;0;;0;;0;;0;;0;
77067;Cesson;0;;0;;0;;0;;0;;0;
77068;Cessoy-en-Montois;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77069;Chailly-en-Bière;0;;0;;0;;0;;0;;0;
77070;Chailly-en-Brie;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77071;Chaintreaux;0;;0;;0;;0;;0;;0;
77072;Chalautre-la-Grande;0;;0;;0;;0;;0;;0;
77073;Chalautre-la-Petite;0;;0;;0;;0;;0;;0;
77075;Chalifert;0;;0;;0;;0;;0;;0;
77076;Chalmaison;0;;0;;0;;0;;0;;0;
77077;Chambry;0;;0;;0;;0;;0;;0;
77078;Chamigny;0;;0;;0;;0;;0;;0;
77079;Champagne-sur-Seine;0;;0;;0;;0;;0;;0;
77080;Champcenest;0;;0;;0;;0;;0;;0;
77081;Champdeuil;0;;0;;0;;0;;0;;0;
77082;Champeaux;0;;0;;0;;0;;0;;0;
77083;Champs-sur-Marne;0;;0;;0;;0;;0;;0;
77084;Changis-sur-Marne;0;;0;;0;;0;;0;;0;
77085;Chanteloup-en-Brie;0;;0;;0;;0;;0;;0;
77086;La Chapelle-Gauthier;0;;0;;0;;0;;0;;0;
77087;La Chapelle-Iger;0;;0;;0;;0;;0;;0;
77088;La Chapelle-la-Reine;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77089;La Chapelle-Rablais;0;;0;;0;;0;;0;;0;
77090;La Chapelle-Saint-Sulpice;0;;0;;0;;0;;0;;0;
77091;Les Chapelles-Bourbon;0;;0;;0;;0;;0;;0;
77093;La Chapelle-Moutils;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77094;Charmentray;0;;0;;0;;0;;0;;0;
77095;Charny;0;;0;;0;;0;;0;;0;
77096;Chartrettes;0;;0;;0;;0;;0;;0;
77097;Chartronges;0;;0;;0;;0;;0;;0;
77098;Châteaubleau;N/A - secret statistique;;0;;N/A - secret statistique;;N/A - secret statistique;;0;;0;
77099;Château-Landon;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77100;Le Châtelet-en-Brie;0;;0;;0;;0;;0;;0;
77101;Châtenay-sur-Seine;0;;0;;0;;0;;0;;0;
77102;Châtenoy;0;;0;;0;;0;;0;;0;
77103;Châtillon-la-Borde;0;;0;;0;;0;;0;;0;
77104;Châtres;0;;0;;0;;0;;0;;0;
77106;Chauffry;0;;0;;0;;0;;0;;0;
77107;Chaumes-en-Brie;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77108;Chelles;0;;0;;0;;0;;0;;0;
77109;Chenoise-Cucharmoy;0;;0;;0;;0;;0;;0;
77110;Chenou;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
77111;Chessy;0;;0;;0;;0;;0;;0;
77112;Chevrainvilliers;0;;0;;0;;0;;0;;0;
77113;Chevru;0;;0;;0;;0;;0;;0;
77114;Chevry-Cossigny;0;;N/A - secret statistique;;0;;0;;N/A - secret statistique;;N/A - secret statistique;
